#         t         u1         u2         u3        s11        s12        s13        s22        s23        s33
 0.0000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 8.3280e-06 -1.000e-06 -1.000e-05  0.000e+00 -1.000e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 1.8520e-05 -1.000e-06 -1.000e-05  1.000e-05 -1.000e-05  1.000e-05 -1.000e-07  0.000e+00  0.000e+00  0.000e+00
 3.0960e-05 -2.000e-06 -2.000e-05  1.000e-05 -2.000e-05  1.000e-05 -1.000e-07  0.000e+00  0.000e+00  0.000e+00
 4.6090e-05 -3.000e-06 -3.000e-05  1.000e-05 -3.000e-05  2.000e-05 -1.000e-07  0.000e+00  0.000e+00  1.000e-06
 6.4000e-05 -4.000e-06 -4.000e-05  2.000e-05 -4.000e-05  2.000e-05 -1.000e-07  0.000e+00  0.000e+00  1.000e-06
 8.4990e-05 -5.000e-06 -5.000e-05  2.000e-05 -5.000e-05  3.000e-05 -1.000e-07  0.000e+00  0.000e+00  2.000e-06
 1.0960e-04 -6.000e-06 -6.000e-05  3.000e-05 -6.000e-05  4.000e-05 -1.000e-07  0.000e+00 -1.000e-06  2.000e-06
 1.3840e-04 -7.000e-06 -7.000e-05  4.000e-05 -8.000e-05  4.000e-05  0.000e+00  0.000e+00 -1.000e-06  3.000e-06
 1.7210e-04 -9.000e-06 -8.000e-05  4.000e-05 -9.000e-05  6.000e-05  0.000e+00  0.000e+00 -1.000e-06  3.000e-06
 2.1140e-04 -1.100e-05 -1.000e-04  5.000e-05 -1.100e-04  7.000e-05  0.000e+00  0.000e+00 -1.000e-06  4.000e-06
 2.5730e-04 -1.400e-05 -1.200e-04  6.000e-05 -1.300e-04  8.000e-05  0.000e+00  0.000e+00 -1.000e-06  4.000e-06
 3.1080e-04 -1.600e-05 -1.300e-04  7.000e-05 -1.500e-04  9.000e-05  0.000e+00  0.000e+00 -1.000e-06  5.000e-06
 3.7320e-04 -2.000e-05 -1.500e-04  8.000e-05 -1.700e-04  1.100e-04  0.000e+00  0.000e+00 -2.000e-06  6.000e-06
 4.4590e-04 -2.300e-05 -1.700e-04  9.000e-05 -2.000e-04  1.200e-04  0.000e+00  0.000e+00 -2.000e-06  7.000e-06
 5.3070e-04 -2.700e-05 -1.900e-04  1.000e-04 -2.300e-04  1.400e-04  1.000e-07  1.000e-04 -2.000e-06  8.000e-06
 6.2950e-04 -3.200e-05 -2.100e-04  1.200e-04 -2.600e-04  1.600e-04  1.000e-07  1.000e-04 -3.000e-06  9.000e-06
 7.4480e-04 -3.700e-05 -2.300e-04  1.300e-04 -2.900e-04  1.800e-04  1.000e-07  1.000e-04 -3.000e-06  1.000e-05
 8.7910e-04 -4.300e-05 -2.500e-04  1.500e-04 -3.200e-04  2.000e-04  1.000e-07  1.000e-04 -4.000e-06  1.200e-05
 1.0360e-03 -4.900e-05 -2.700e-04  1.700e-04 -3.600e-04  2.200e-04  2.000e-07  2.000e-04 -4.000e-06  1.300e-05
 1.2180e-03 -5.700e-05 -2.800e-04  1.800e-04 -4.000e-04  2.400e-04  3.000e-07  2.000e-04 -5.000e-06  1.500e-05
 1.4290e-03 -6.500e-05 -3.000e-04  2.000e-04 -4.400e-04  2.600e-04  3.000e-07  3.000e-04 -5.000e-06  1.700e-05
 1.6740e-03 -7.400e-05 -3.100e-04  2.200e-04 -4.800e-04  2.800e-04  5.000e-07  3.000e-04 -6.000e-06  2.000e-05
 1.9580e-03 -8.400e-05 -3.300e-04  2.500e-04 -5.200e-04  2.900e-04  6.000e-07  4.000e-04 -7.000e-06  2.200e-05
 2.2820e-03 -9.400e-05 -3.400e-04  2.700e-04 -5.700e-04  3.100e-04  7.000e-07  5.000e-04 -7.000e-06  2.500e-05
 2.6480e-03 -1.060e-04 -3.400e-04  2.900e-04 -6.100e-04  3.300e-04  9.000e-07  5.000e-04 -9.000e-06  2.800e-05
 3.0550e-03 -1.180e-04 -3.400e-04  3.200e-04 -6.600e-04  3.400e-04  1.100e-06  6.000e-04 -9.000e-06  3.100e-05
 3.5040e-03 -1.310e-04 -3.400e-04  3.400e-04 -7.000e-04  3.600e-04  1.300e-06  7.000e-04 -1.000e-05  3.500e-05
 3.9980e-03 -1.440e-04 -3.400e-04  3.700e-04 -7.400e-04  3.700e-04  1.500e-06  8.000e-04 -1.100e-05  3.800e-05
 4.5420e-03 -1.580e-04 -3.300e-04  4.000e-04 -7.900e-04  3.800e-04  1.700e-06  1.000e-03 -1.300e-05  4.200e-05
